-19.22020513	0.12	-19.34020513	35.20000076	55	33000000	26000	1500	4.88916	5022.62	2091.38	0.416392241
2.613715938	3.66	-1.046284062	29.31999969	761	36000000	28000	2121	145.359	3546.95	3230.7	0.91083889
2.060738916	1.94	0.120738916	28.67000008	791	29000000	24000	1707	39.8146	3663.52	2519.71	0.68778388
-0.500170212	-0.52	0.019829788	36.25	43	12000000	14000	1500	90	2287	1670.19	0.730297333
1.098252818	0.88	0.218252818	23.85000038	650	12000000	14000	1500	90	2287	1670.19	0.730297333
-1.516271606	-0.94	-0.576271606	21.59000015	865	38000000	32000	1500	97.2763	6757.29	1790.03	0.264903534
2.30241453	2.92	-0.61758547	34.81999969	1144	130000000	72000	3121	120.424	10343	4000.81	0.386813304
0.24528064	0.18	0.06528064	33.49000168	112	15000000	16000	1500	135	2340.28	2040.21	0.8717803
1.67219148	1.6	0.07219148	28.82999992	1039	18000000	18000	1500	0	2692.1	2128.29	0.790568701
0.815468312	4.1	-3.284531688	16.32999992	55	27000000	22000	2121	97.1907	3286.99	2614.66	0.795457242
-1.055391304	-1.1	0.044608696	40.61999893	1271	35000000	28000	1707	5.31371	4722.14	2359.28	0.499620935
0.989697548	1.02	-0.030302452	35.13999939	1033	15000000	16000	1500	135	2340.28	2040.21	0.8717803
-2.000555556	-3.02	1.019444444	40.22000122	937	42000000	30000	2500	32.6461	4487.07	2979.45	0.664007916
5.611245518	5.44	0.171245518	39.84000015	937	41000000	28000	2500	164.507	4510.19	2893.6	0.641569424
5.147637434	5.9	-0.752362566	97.84999847	143	15000000	16000	1500	45	2340.28	2040.21	0.8717803
1.63394915	2	-0.36605085	21.17000008	107	78000000	50000	3500	18.906	6468.41	3838.37	0.593402397
-1.518128074	4.44	-5.958128074	18.64999962	55	12000000	14000	1500	90	2287	1670.19	0.730297333
0.573045312	0.92	-0.346954688	16.56999969	572	21000000	20000	1500	4.44793	3252.91	2054.93	0.631720521
-1.269395974	-1.56	0.290604026	8.140000343	217	22000000	20000	1500	102.557	3321.89	2108.09	0.634605601
1.015707502	1.02	-0.004292498	20.06999969	211	37000000	32000	1707	135.957	5181.15	2273.14	0.438732714
2.73589159	3.18	-0.44410841	25.97999954	753	72000000	44000	2707	162.082	7128.39	3215.07	0.451023303
1.554604754	1.48	0.074604754	32.95999908	14	59000000	46000	1707	169.971	6687.7	2808.18	0.419902209
5.694733644	6.66	-0.965266356	16.37000084	53	55000000	42000	1500	148.208	6864.17	2550.5	0.371567138
0.083628036	-0.18	0.263628036	34.47000122	1059	62000000	40000	2500	128.82	6354.25	3105.83	0.48877995
1.28082738	2.04	-0.75917262	38.34000015	1492	27000000	24000	1500	126.65	3744.81	2295.01	0.612850852
2.89011579	2.2	0.69011579	13.34000015	639	834000000	256000	7777	174.255	27362.1	9702.13	0.354582799
0.348454302	1.06	-0.711545698	16.38999939	687	27000000	22000	1707	16.275	3418.87	2513.8	0.735272181
0.934304348	1.42	-0.485695652	19.11000061	729	80000000	42000	3500	1.36035	5621.79	4529.66	0.805732694
2.39005291	1.64	0.75005291	23.81999969	187	49000000	32000	2500	98.932	5467.12	2852.91	0.521830507
2.204036656	3.52	-1.315963344	37.84000015	902	66000000	38000	3121	150.364	5292.72	3969.31	0.749956544
1.621666666	1.06	0.561666666	20.07999992	133	117000000	74000	2500	90.5409	10595.2	3515	0.331754002
-5.0390009	-4.76	-0.2790009	8.199999809	347	27000000	24000	1707	28.8263	3896.46	2205.69	0.566075361
-0.305057472	-0.36	0.054942528	38	637	24000000	22000	1500	153.264	3391.87	2252.28	0.664023091
0.44211017	0.28	0.16211017	28.11000061	1032	12000000	14000	1500	90	2287	1670.19	0.730297333
0.999417242	1.24	-0.240582758	22.54999924	168	65000000	46000	2121	80.6715	6899.26	2998.89	0.434668356
1.440495868	1	0.440495868	13.63000011	90	22000000	20000	1500	0	3255.92	2150.79	0.66057827
0.852882352	0.94	-0.087117648	30.87000084	861	12000000	14000	1500	0	2287	1670.19	0.730297333
-0.077729964	0.5	-0.577729964	56.90999985	953	12000000	14000	1500	0	2287	1670.19	0.730297333
1.257323324	1.4	-0.142676676	14.14000034	747	37000000	30000	1707	78.7423	4319.9	2726.33	0.631109516
0.180607502	0.34	-0.159392498	31.38999939	406	12000000	14000	1500	90	2287	1670.19	0.730297333
-0.113703704	0.28	-0.393703704	57.61999893	1401	31000000	26000	1500	164.016	4583.2	2152.99	0.469756938
1.031575358	1.24	-0.208424642	8.180000305	377	35000000	32000	1500	45.8511	5314.58	2096.28	0.394439448
-0.557236072	0	-0.557236072	25.92000008	1266	12000000	14000	1500	90	2287	1670.19	0.730297333
5.404787538	5.3	0.104787538	16.37999916	597	39000000	28000	2500	86.7484	4731.79	2623.55	0.554451909
3.550973184	3.74	-0.189026816	15.77000046	60	12000000	14000	1500	0	2287	1670.19	0.730297333
-3.262984496	-2.58	-0.682984496	40.11999893	1351	42000000	32000	2500	134.694	4800.44	2784.96	0.58014682
3.115174418	3.26	-0.144825582	36.88000107	965	72000000	44000	3121	99.8292	7279.54	3148.32	0.432488866
0.217133334	0.52	-0.302866666	52.66999817	626	74000000	40000	3121	4.37733	5111.4	4608.31	0.901574911
1.948	2	-0.052	39.13999939	202	12000000	14000	1500	90	2287	1670.19	0.730297333
0.595515438	0.4	0.195515438	39.86000061	186	12000000	14000	1500	90	2287	1670.19	0.730297333
0.841742858	0.5	0.341742858	37.75999832	475	110000000	54000	4500	94.0418	7315.85	4786.06	0.654204228
-0.816493824	0.5	-1.316493824	6.989999771	470	12000000	14000	1500	0	2287	1670.19	0.730297333
-5.323135064	-4.74	-0.583135064	40.81000137	1222	12000000	14000	1500	0	2287	1670.19	0.730297333
1.777719298	1.52	0.257719298	16.39999962	37	15000000	16000	1500	0	2875.75	1660.31	0.577348518
-0.92616898	-0.36	-0.56616898	20.94000053	105	19000000	18000	1500	167.18	2793.99	2164.61	0.77473792
1.248053334	1.44	-0.191946666	7.369999886	340	21000000	20000	1500	15.818	3358.37	1990.4	0.592668467
-6.200557492	0.7	-6.900557492	30.81999969	10	33000000	28000	1707	79.1325	4684.1	2242.53	0.478753656
-5.550988062	-0.96	-4.590988062	34.45999908	57	48000000	38000	2121	136.317	6398.11	2388.03	0.37323991
0.31076515	-0.04	0.35076515	22.75	152	46000000	30000	2500	97.7051	4627.1	3164.46	0.683897041
0.468988764	3.08	-2.611011236	44.29000092	1343	172000000	116000	2707	94.95	8818.83	6208.23	0.703974337
1.255202284	1.32	-0.064797716	98.95999908	168	42000000	32000	2121	80.9276	5103.44	2619.61	0.513302792
1.382187788	1.34	0.042187788	43.68999863	737	42000000	34000	1707	156.498	5679.42	2353.94	0.414468379
-0.074773006	0.16	-0.234773006	31.64999962	372	18000000	18000	1500	113.109	2820.02	2031.75	0.720473614
0.46588535	0.62	-0.15411465	24.37000084	73	15000000	16000	1500	90	2875.75	1660.31	0.577348518
-0.272167832	-1.04	0.767832168	35.25999832	58	15000000	16000	1500	0	2875.75	1660.31	0.577348518
2.337343308	2.08	0.257343308	19.57999992	34	48000000	36000	2121	78.1661	6371.77	2397.9	0.376331851
-0.547535088	-0.66	0.112464912	38.16999817	857	25000000	20000	2500	90	2820.95	2820.95	1
0.33747191	-0.5	0.83747191	87.52999878	322	15000000	16000	1500	0	2875.75	1660.31	0.577348518
0.968637724	0.38	0.588637724	37.40999985	63	19000000	18000	1500	12.8205	2793.99	2164.61	0.77473792
-1.287063954	-1.18	-0.107063954	11.85999966	658	303000000	116000	5121	157.974	13459.6	7165.75	0.532389521
0.4992646	0.98	-0.4807354	33.65000153	399	198000000	94000	4500	101.4	12920.1	4878.08	0.377557449
-0.983502078	-1.1	0.116497922	43.79999924	301	12000000	14000	1500	0	2287	1670.19	0.730297333
1.13685246	1.86	-0.72314754	79.01999664	250	12000000	14000	1500	0	2287	1670.19	0.730297333
1.70384579	2.34	-0.63615421	26.54000092	209	29000000	26000	1500	106.65	4456	2071.59	0.464899013
1.562144076	3.16	-1.597855924	7.550000191	298	48000000	38000	1500	138.738	6008.54	2542.86	0.423207634
-0.509434342	-0.74	0.230565658	40.74000168	104	27000000	22000	2121	8.90572	3183.47	2699.69	0.848033749
-1.019684536	-1.76	0.740315464	8.119999886	326	15000000	16000	1500	135	2340.28	2040.21	0.8717803
1.106160336	1.52	-0.413839664	79.88999939	244	20000000	20000	1500	16.1189	3406.69	1868.74	0.548550059
-0.17807971	0.08	-0.25807971	12.71000004	1172	137000000	62000	4121	164.862	7832.87	5567.37	0.710770126
0.463950786	-0.54	1.003950786	15.47000027	1304	12000000	14000	1500	90	2287	1670.19	0.730297333
-1.485661376	-1.72	0.234338624	45.54999924	281	24000000	22000	1500	90	4630.13	1649.94	0.356348526
1.582193548	1.96	-0.377806452	39.31999969	896	22000000	20000	1707	49.4167	3021.71	2317.5	0.76694984
-0.068315018	0.72	-0.788315018	14.26000023	964	48000000	32000	2500	85.8146	5054.96	3022.55	0.597937471
2.734212406	3.1	-0.365787594	19.19000053	5	15000000	16000	1500	0	2875.75	1660.31	0.577348518
1.537860362	2.24	-0.702139638	7.010000229	269	12000000	14000	1500	0	2287	1670.19	0.730297333
2.162877698	2.72	-0.557122302	92.87999725	360	148000000	68000	3500	71.5239	11815.2	3987.22	0.337465299
-1.571954022	-1.9	0.328045978	5.960000038	212	19000000	18000	1500	102.821	2793.99	2164.61	0.77473792
1.844772728	-0.06	1.904772728	11.63000011	840	102000000	66000	2707	52.9814	6056.49	5360.79	0.885131487
-2.975656014	-1.24	-1.735656014	6.5	303	12000000	14000	1500	0	2287	1670.19	0.730297333
2.263065574	2.08	0.183065574	66.37999725	496	2199000000	396000	15500	65.866	32491.2	21543.2	0.663047225
3.677699538	4.58	-0.902300462	17.20000076	63	12000000	14000	1500	90	2287	1670.19	0.730297333
-1.11891473	-1.76	0.64108527	70.87000275	726	43000000	32000	2121	142.628	4446.39	3078.3	0.692314439
0.415632912	0.68	-0.264367088	12.28999996	984	16000000	16000	1500	90	2256.76	2256.76	1
1.354525994	1.56	-0.205474006	25.02000046	159	94000000	46000	2500	92.219	9457.13	3163.87	0.334548642
0.054135906	0.5	-0.445864094	4.460000038	231	28000000	24000	1500	96.7075	4509.76	1976.31	0.438229529
-1.231419072	0.5	-1.731419072	39.36000061	222	27000000	22000	1707	163.725	3418.87	2513.8	0.735272181
-3.211383084	-2.28	-0.931383084	8.100000381	668	12000000	14000	1500	90	2287	1670.19	0.730297333
-0.470404494	-1.02	0.549595506	65.30000305	609	12000000	14000	1500	0	2287	1670.19	0.730297333
3.545855704	4.98	-1.434144296	16.40999985	19	20000000	20000	1707	132.115	3141.42	2026.54	0.64510317
0.592222222	0.68	-0.087777778	35.90000153	726	26000000	22000	1707	79.7752	3277.31	2525.26	0.770528269
0.71591954	1.84	-1.12408046	6.579999924	198	16000000	16000	1500	90	2256.76	2256.76	1
-1.057147288	-0.8	-0.257147288	16.5	388	14000000	16000	1500	135	2451.31	1817.94	0.741619787
0.314180722	0.08	0.234180722	20.18000031	811	187000000	72000	4500	141.865	9708.32	6131.23	0.631543872
-2.78173077	-0.5	-2.28173077	3.470000029	246	12000000	14000	1500	90	2287	1670.19	0.730297333
3.73676279	1.02	2.71676279	66.18000031	577	12000000	14000	1500	90	2287	1670.19	0.730297333
-1.563617648	0.1	-1.663617648	7.019999981	227	12000000	14000	1500	0	2287	1670.19	0.730297333
2.989078216	3.64	-0.650921784	16.01000023	765	25000000	20000	2500	90	2820.95	2820.95	1
1.665790312	1.54	0.125790312	67.63999939	477	28000000	24000	1707	3.51511	3540.82	2517.12	0.710886179
-3.966803518	-4.44	0.473196482	4.320000172	196	118000000	60000	3535	22.5097	8016.12	4685.63	0.58452593
-0.385216774	-0.06	-0.325216774	38.20000076	1031	62000000	44000	2121	62.5132	5978.04	3301.28	0.552234512
4.038446754	4.6	-0.561553246	35.54000092	15	12000000	14000	1500	0	2287	1670.19	0.730297333
-5.196196874	-6.58	1.383803126	6.900000095	256	99000000	50000	3500	165.195	9075.87	3472.14	0.382568283
-0.585200804	0.18	-0.765200804	6.929999828	164	31000000	24000	2121	170.97	3267.36	3020.05	0.924308922
2.93691715	3.38	-0.44308285	29	1260	371000000	128000	6363	137.402	16512.7	7151.65	0.433099978
3.673653846	3.5	0.173653846	25.56999969	964	24000000	22000	1500	63.2644	3391.87	2252.28	0.664023091
-0.992748538	-1.08	0.087251462	37.11999893	669	24000000	20000	1500	0	3416.06	2236.33	0.65465185
4.084500658	4.34	-0.255499342	11.13000011	55	12000000	14000	1500	0	2287	1670.19	0.730297333
0.308461538	-0.56	0.868461538	84.95999908	444	28000000	24000	1707	161.475	3905.9	2281.85	0.584205945
-1.418194444	-1.28	-0.138194444	40.11000061	422	12000000	14000	1500	0	2287	1670.19	0.730297333
0.308528986	0.52	-0.211471014	34.84999847	1279	16000000	16000	1500	90	2256.76	2256.76	1
-2.1971462	-2.02	-0.1771462	73.59999847	717	15000000	16000	1500	90	2875.75	1660.31	0.577348518
0.467273224	0.8	-0.332726776	15.43000031	24	29000000	24000	1707	109.198	3845.75	2400.31	0.624146135
-1.577222964	-1.6	0.022777036	7.21999979	486	12000000	14000	1500	90	2287	1670.19	0.730297333
3.67453999	2.16	1.51453999	87.01999664	444	16000000	16000	1500	90	2256.76	2256.76	1
-0.48317253	-0.58	0.09682747	40.75999832	529	15000000	16000	1500	0	2875.75	1660.31	0.577348518
1.032075838	1.78	-0.747924162	6.019999981	112	39000000	36000	1707	22.5036	5304.43	2340.32	0.441201034
-0.863941606	-0.58	-0.283941606	25.62999916	536	52000000	38000	2121	70.4457	6646.29	2490.43	0.374709801
1.459354906	1.42	0.039354906	85.87000275	341	154000000	76000	3707	126.273	8066.57	6076.9	0.753343738
1.027741936	1.32	-0.292258064	6.21999979	155	30000000	24000	2500	135	3582.96	2665.2	0.743854243
-0.301647058	0.76	-1.061647058	5.329999924	155	88000000	48000	3500	64.1802	7931.99	3531.43	0.445213622
3.39789826	3.52	-0.12210174	26.17000008	961	21000000	22000	1500	75.4834	4066.86	1643.65	0.404157015
1.780469222	1.88	-0.099530778	13.43000031	77	36000000	28000	2121	90.9855	4732.52	2421.37	0.511644959
-0.127716026	0.12	-0.247716026	16.21999931	357	63000000	38000	2500	29.0878	5126.85	3911.47	0.762938256
2.591306818	2.18	0.411306818	25.51000023	590	75000000	46000	3121	153.833	7118.15	3353.85	0.471168773
-0.109571286	-0.12	0.010428714	32.59999847	1502	53000000	34000	2500	79.9673	5231.33	3224.89	0.616457
1.359539006	1.64	-0.280460994	80.58000183	272	19000000	18000	1500	77.1795	2793.99	2164.61	0.77473792
4.190144174	3.08	1.110144174	9.619999886	46	20000000	18000	1500	90	2837.72	2243.42	0.790571304
-0.266925286	-1.76	1.493074714	62.40999985	601	34000000	24000	2500	174.608	3917.59	2762.55	0.705165676
-2.665414058	-3.18	0.514585942	5.110000134	30	76000000	40000	3500	1.30727	6201.26	3901.07	0.629076994
2.88008041	3.14	-0.25991959	5.170000076	93	20000000	20000	1707	135	2853.55	2230.97	0.781822642
2.841804774	2.72	0.121804774	81.63999939	254	95000000	48000	3500	13.6559	5936.66	5093.68	0.858004332
4.72216023	4.9	-0.17783977	16.04999924	56	124000000	74000	2500	78.7698	8525.24	4629.83	0.543073274
0.803074074	0.36	0.443074074	36.06999969	252	252000000	100000	5121	0.140634	11322.2	7084.69	0.625734398
1.784414416	0.96	0.824414416	20.21999931	140	49000000	36000	2500	163.822	6152.23	2535.21	0.412079847
-0.949447656	-0.8	-0.149447656	46.70000076	820	12000000	14000	1500	0	2287	1670.19	0.730297333
-1.200040526	-1.88	0.679959474	15.68999958	68	79000000	50000	3500	29.0842	7756.96	3241.8	0.417921454
1.558628172	2.34	-0.781371828	11.78999996	281	28000000	24000	1707	38.1532	3524.5	2528.77	0.717483331
1.36618421	1.52	-0.15381579	27.59000015	859	12000000	14000	1500	90	2287	1670.19	0.730297333
0.59856923	0.3	0.29856923	29.29999924	90	18000000	18000	1500	23.1094	2820.02	2031.75	0.720473614
5.25935687	4.72	0.53935687	4.400000095	156	28000000	24000	1707	70.0242	3981.73	2238.39	0.56216519
1.361170388	1.36	0.001170388	13.15999985	56	84000000	54000	2500	55.0178	8097.81	3301.88	0.40774975
0.60367816	0.08	0.52367816	10.76000023	74	12000000	14000	1500	90	2287	1670.19	0.730297333
2.327857142	2.18	0.147857142	79.91999817	263	19000000	18000	1500	77.1795	2793.99	2164.61	0.77473792
2.203593582	2.14	0.063593582	88.70999908	263	15000000	16000	1500	90	2875.75	1660.31	0.577348518
0.648342542	0.44	0.208342542	28.93000031	411	12000000	14000	1500	0	2287	1670.19	0.730297333
-0.292419354	-1.42	1.127580646	6.449999809	712	15000000	16000	1500	90	2875.75	1660.31	0.577348518
0.001114058	-0.22	0.221114058	47.49000168	1199	261000000	82000	6500	71.7343	11204.2	7414.98	0.661803609
-0.169772728	-0.32	0.150227272	84.88999939	488	23000000	20000	1707	142.108	2928.06	2500.33	0.853920343
0.58473347	1.06	-0.47526653	21.72999954	1078	16000000	16000	1500	90	2256.76	2256.76	1
1.401694916	1.68	-0.278305084	76.51999664	30	15000000	16000	1500	0	2875.75	1660.31	0.577348518
4.552900764	4.64	-0.087099236	10.84000015	98	16000000	16000	1500	90	2256.76	2256.76	1
-1.990402298	-2.2	0.209597702	18.76000023	572	18000000	18000	1500	107.296	2830.42	2024.29	0.715190678
0.797118812	-1.14	1.937118812	17.71999931	152	12000000	14000	1500	0	2287	1670.19	0.730297333
-4.999048964	-5.16	0.160951036	26.87999916	1245	20000000	20000	1500	135	3103.74	2051.14	0.660860768
3.936045198	3.28	0.656045198	40.41999817	1456	32000000	26000	1707	31.3093	3760.45	2708.7	0.720312729
5.375479166	6.32	-0.944520834	28.20999908	1266	191000000	88000	4121	105.169	10309.7	5897.07	0.571992396
2.692451924	2.46	0.232451924	11.80000019	55	15000000	16000	1500	90	2875.75	1660.31	0.577348518
-0.226772488	0.38	-0.606772488	30.61000061	769	12000000	14000	1500	0	2287	1670.19	0.730297333
-0.443036144	-0.62	0.176963856	108.1999969	420	123000000	52000	4500	37.2757	7195.35	5441.31	0.756225896
1.137297408	1.12	0.017297408	8.130000114	327	20000000	20000	1500	163.881	3406.69	1868.74	0.548550059
2.959167132	2.56	0.399167132	11.81999969	56	15000000	16000	1500	45	2340.28	2040.21	0.8717803
2.103169656	2.92	-0.816830344	102.9499969	434	12000000	14000	1500	0	2287	1670.19	0.730297333
0.408566108	0.6	-0.191433892	94.87000275	412	18000000	18000	1500	17.2961	2830.42	2024.29	0.715190678
1.066489828	2.66	-1.593510172	19.86000061	927	15000000	16000	1500	45	2340.28	2040.21	0.8717803
2.707172222	2.56	0.147172222	83.69999695	27	23000000	22000	1500	30.5332	3522.87	2078.17	0.589908228
3.569626374	2.98	0.589626374	22.04000092	11	12000000	14000	1500	90	2287	1670.19	0.730297333
0.499426358	0.34	0.159426358	68.15000153	618	15000000	16000	1500	90	2875.75	1660.31	0.577348518
-0.786386554	-0.98	0.193613446	82.33999634	262	21000000	20000	1500	90	4046.43	1651.95	0.408248753
-0.104842106	-0.14	0.035157894	84.23999786	46	12000000	14000	1500	90	2287	1670.19	0.730297333
0.72908046	-0.68	1.40908046	12.22000027	69	56000000	38000	2500	147.815	6295.4	2831.49	0.449771262
1.634995732	1.66	-0.025004268	18.32999992	148	26000000	22000	1500	96.6926	3903.35	2120.25	0.543187262
1.595597354	0.66	0.935597354	34.09000015	1163	97000000	52000	3121	113.709	6214.13	4968.68	0.799577737
1.440370062	1.66	-0.219629938	97.69000244	411	47000000	34000	2121	62.7453	5064.56	2953.97	0.583262909
-1.587734806	-1.5	-0.087734806	18.40999985	276	12000000	14000	1500	0	2287	1670.19	0.730297333
0.94797948	1.22	-0.27202052	12.43000031	210	14000000	16000	1500	135	2451.31	1817.94	0.741619787
-1.147775368	-1	-0.147775368	19.06999969	1275	12000000	14000	1500	0	2287	1670.19	0.730297333
1.597502994	1.46	0.137502994	36.65999985	1004	24000000	22000	1707	61.321	3518.96	2170.94	0.616926592
0.945355974	1.08	-0.134644026	15.51000023	285	14000000	16000	1500	135	2451.31	1817.94	0.741619787
-2.77238452	-3.38	0.60761548	32.43000031	1388	19000000	18000	1500	12.8205	2793.99	2164.61	0.77473792
1.465986942	1.3	0.165986942	112.2799988	450	12000000	14000	1500	0	2287	1670.19	0.730297333
-0.079299102	0.48	-0.559299102	25.48999977	1094	14000000	16000	1500	45	2451.31	1817.94	0.741619787
-4.194299024	-4.38	0.185700976	48.22000122	623	104000000	56000	3500	25.1452	8593.41	3852.28	0.448283045
1.733701148	1.48	0.253701148	94.43000031	40	61000000	34000	3500	65.5596	5220.85	3719.11	0.712357183
1.455238096	1.16	0.295238096	22.75	32	18000000	18000	1500	17.2961	2830.42	2024.29	0.715190678
1.236744666	0.26	0.976744666	12.96000004	67	12000000	14000	1500	90	2287	1670.19	0.730297333
1.024367816	0.72	0.304367816	85.59999847	444	15000000	16000	1500	90	2875.75	1660.31	0.577348518
1.972814208	1.92	0.052814208	19.39999962	401	12000000	14000	1500	90	2287	1670.19	0.730297333
2.950494864	2.46	0.490494864	10.51000023	89	16000000	16000	1500	90	2256.76	2256.76	1
-2.062490586	-3.62	1.557509414	39.74000168	1476	20000000	18000	1500	0	2837.72	2243.42	0.790571304
0.022263566	-0.04	0.062263566	86.08000183	429	15000000	16000	1500	135	2340.28	2040.21	0.8717803
0.826286386	0.78	0.046286386	85.08999634	381	12000000	14000	1500	0	2287	1670.19	0.730297333
0.545755614	0.9	-0.354244386	88.62999725	273	20000000	18000	1500	0	2837.72	2243.42	0.790571304
1.44209091	1.28	0.16209091	88.01000214	267	12000000	14000	1500	90	2287	1670.19	0.730297333
2.964736842	3.04	-0.075263158	67.34999847	202	12000000	14000	1500	90	2287	1670.19	0.730297333
0.513643412	0.26	0.253643412	11.77999973	368	18000000	18000	1500	0	3461.83	1655.07	0.478091067
-0.415367648	-0.28	-0.135367648	86.48000336	265	21000000	20000	1500	74.182	3358.37	1990.4	0.592668467
-1.642557756	-1.54	-0.102557756	14.22000027	436	12000000	14000	1500	0	2287	1670.19	0.730297333
-1.132685714	0.06	-1.192685714	13.77999973	1552	42000000	28000	2500	54.6674	3823.3	3496.72	0.914581644
4.600080808	4.16	0.440080808	14.44999981	106	12000000	14000	1500	0	2287	1670.19	0.730297333
-2.904790698	-2.22	-0.684790698	17.15999985	1377	12000000	14000	1500	0	2287	1670.19	0.730297333
