5.407	37.07	128	80	56	2500	122.949	0.266	-1.655	15.78	1.767	0.566	47.538	-121.852	24.553
0.201	13.22	719	39	26	2500	111.788	0.788	-1.605	14.787	1.175	0.851	47.723	-120.436	34.459
2.146	21.2	56	55	36	2500	99.301	0.463	-1.577	14.978	1.37	0.73	47.192	-123.105	27.314
3.454	35.17	640	28	24	1500	96.708	0.438	-1.394	12.828	1.28	0.781	48.273	-116.574	30.371
2.5	8.94	344	60	40	2500	107.1	0.473	-1.601	15.141	1.457	0.686	47.588	-120.654	34.73
2.767	28.88	621	21	22	1500	104.517	0.404	-1.296	11.932	1.355	0.738	48.196	-117.045	32.553
0.624	69.66	1240	20	20	1500	73.881	0.549	-1.304	11.937	1.262	0.792	47.401	-121.661	22.526
4.119	23.53	1110	86	58	2121	126.715	0.67	-1.73	16.541	1.765	0.567	47.946	-118.478	37.291
1.269	18.92	47	15	16	1500	0	0.577	-1.152	10.627	1.166	0.858	47.091	-123.027	25.541
1.743	64.33	562	12	14	1500	0	0.73	-1.063	9.639	1.14	0.877	47.336	-121.777	21.977
5.343	29.07	653	12	14	1500	0	0.73	-1.113	10.175	1.14	0.877	48.409	-115.568	34.117
5.676	26.09	32	36	32	1500	66.401	0.354	-1.487	13.91	1.505	0.665	47.006	-123.404	27.724
4.095	29.39	6	33	24	2500	57.158	0.86	-1.578	14.41	1.179	0.848	46.964	-123.611	25.305
2.646	33.31	9	12	14	1500	90	0.73	-1.174	10.613	1.14	0.877	46.949	-123.759	23.894
1.498	35.2	55	33	26	1500	4.889	0.416	-1.578	14.41	1.277	0.783	46.808	-124.079	19.382
4.034	29.32	761	36	28	2121	145.359	0.911	-1.57	14.474	1.317	0.759	48.31	-115.527	34.846
3.164	28.67	791	29	24	1707	39.815	0.688	-1.465	13.387	1.258	0.795	48.312	-115.316	36.861
0.044	36.25	43	12	14	1500	90	0.73	-1.148	10.272	1.14	0.877	46.75	-124.045	20.696
2.172	23.85	650	12	14	1500	90	0.73	-1.113	10.175	1.14	0.877	47.955	-117.479	40.118
4.415	34.82	1144	130	72	3121	120.424	0.387	-1.633	16.134	1.782	0.561	48.646	-112.326	42.64
0.856	33.49	112	15	16	1500	135	0.872	-1.227	11.167	1.166	0.858	46.794	-123.743	25.144
2.527	28.83	1039	18	18	1500	0	0.791	-1.319	12.062	1.197	0.835	48.309	-114.996	34.433
6.918	16.33	55	27	22	2121	97.191	0.795	-1.485	13.581	1.195	0.837	47.016	-122.872	27.332
2.52	35.14	1033	15	16	1500	135	0.872	-1.168	10.57	1.166	0.858	48.199	-115.481	30.7
7.957	39.84	937	41	28	2500	164.507	0.642	-1.515	14.165	1.234	0.81	48.367	-114.2	31.873
8.266	97.85	143	15	16	1500	45	0.872	-1.289	11.626	1.166	0.858	46.69	-68.023	25.134
3.839	21.17	107	78	50	3500	18.906	0.593	-1.69	16.036	1.597	0.626	46.939	-122.585	30.541
7.652	18.65	55	12	14	1500	90	0.73	-1.174	10.613	1.14	0.877	47.547	-122.28	26.468
2.292	16.57	572	21	20	1500	4.448	0.632	-1.463	13.153	1.231	0.812	47.824	-117.591	40.748
0.9	8.14	217	22	20	1500	102.557	0.635	-1.345	12.309	1.203	0.831	47.382	-120.241	43.62
3.765	20.07	211	37	32	1707	135.957	0.439	-1.398	13.271	1.484	0.674	46.879	-122.792	28.315
5.017	25.98	753	72	44	2707	162.082	0.451	-1.499	14.315	1.463	0.683	47.93	-116.756	35.473
2.385	32.96	14	59	46	1707	169.971	0.42	-1.446	13.934	1.69	0.592	46.672	-123.729	24.855
8.205	16.37	53	55	42	1500	148.208	0.372	-1.402	13.383	1.598	0.626	46.822	-123.038	28.395
0.55	34.47	1059	62	40	2500	128.82	0.489	-1.591	15.027	1.433	0.698	47.098	-121.501	23.45
3.124	38.34	1492	27	24	1500	126.65	0.613	-1.528	13.903	1.303	0.767	48.188	-114.753	32.401
4.379	13.34	639	834	256	7777	174.255	0.355	-1.959	20.476	2.501	0.4	47.193	-120.997	30.671
1.067	16.39	687	27	22	1707	16.275	0.735	-1.434	13.108	1.195	0.837	47.836	-116.827	35.103
1.981	19.11	729	80	42	3500	1.36	0.806	-1.651	15.77	1.325	0.755	47.843	-116.748	31.509
3.748	23.82	187	49	32	2500	98.932	0.522	-1.587	14.76	1.29	0.775	46.872	-122.309	25.562
4.998	37.84	902	66	38	3121	150.364	0.75	-1.658	15.619	1.32	0.758	48.206	-114.303	36.387
2.27	20.08	133	117	74	2500	90.541	0.332	-1.596	15.83	1.93	0.518	46.642	-123.36	25.97
1.845	28.11	1032	12	14	1500	90	0.73	-1.285	11.282	1.14	0.877	48.077	-115.13	34.735
1.884	22.55	168	65	46	2121	80.672	0.435	-1.479	14.394	1.61	0.621	46.837	-122.467	26.546
2.605	13.63	90	22	20	1500	0	0.661	-1.423	12.973	1.203	0.831	46.63	-123.254	25.58
1.733	30.87	861	12	14	1500	0	0.73	-1.174	10.613	1.14	0.877	48.584	-110.344	44.692
1.771	56.91	953	12	14	1500	0	0.73	-1.084	9.943	1.14	0.877	46.848	-122.037	23.589
2.03	14.14	747	37	30	1707	78.742	0.631	-1.506	14.011	1.392	0.719	47.637	-117.667	42.95
0.783	31.39	406	12	14	1500	90	0.73	-1.124	10.245	1.14	0.877	46.743	-122.558	25.437
0.481	57.62	1401	31	26	1500	164.016	0.47	-1.436	13.208	1.318	0.759	46.83	-121.946	21.864
3.368	8.18	377	35	32	1500	45.851	0.394	-1.415	13.297	1.526	0.655	47.27	-119.582	47.732
1.387	25.92	1266	12	14	1500	90	0.73	-1.148	10.272	1.14	0.877	47.053	-120.825	35.508
7.237	16.38	597	39	28	2500	86.748	0.554	-1.425	13.51	1.265	0.79	47.684	-117.388	37.463
5.328	15.77	60	12	14	1500	0	0.73	-1.113	10.175	1.14	0.877	46.668	-122.978	29.152
4.268	36.88	965	72	44	3121	99.829	0.432	-1.569	15.112	1.463	0.683	48.024	-113.956	30.577
1.563	52.67	626	74	40	3121	4.377	0.902	-1.747	16.295	1.312	0.762	46.636	-122.494	25.652
2.651	39.14	202	12	14	1500	90	0.73	-1.063	9.639	1.14	0.877	46.305	-123.893	22.389
1.274	39.86	186	12	14	1500	90	0.73	-1.174	10.613	1.14	0.877	46.336	-123.761	23.866
1.222	37.76	475	110	54	4500	94.042	0.654	-1.741	16.75	1.453	0.688	46.397	-123.27	26.653
0.258	6.99	470	12	14	1500	0	0.73	-1.063	9.943	1.14	0.877	46.983	-120.519	41.102
2.716	16.4	37	15	16	1500	0	0.577	-1.4	12.295	1.166	0.858	46.445	-122.866	29.829
4.287	7.37	340	21	20	1500	15.818	0.593	-1.277	11.755	1.231	0.812	47.144	-119.293	43.573
2.702	30.82	10	33	28	1707	79.133	0.479	-1.697	15.206	1.375	0.727	46.147	-123.929	22.993
0.309	34.46	57	48	38	2121	136.317	0.373	-1.602	15.048	1.548	0.646	46.178	-123.777	23.566
0.827	22.75	152	46	30	2500	97.705	0.684	-1.406	13.318	1.248	0.801	46.378	-122.731	26.813
3.744	44.29	1343	172	116	2707	94.95	0.704	-1.741	17.276	2.496	0.401	47.656	-114.742	36.271
1.774	98.96	168	42	32	2121	80.928	0.513	-1.407	13.278	1.393	0.718	46.09	-68.161	24.736
2.273	43.69	737	42	34	1707	156.498	0.414	-1.689	15.407	1.48	0.676	46.413	-122.304	24.287
0.481	31.65	372	18	18	1500	113.109	0.72	-1.384	12.453	1.197	0.835	46.187	-123.282	24.159
0.644	24.37	73	15	16	1500	90	0.577	-1.289	11.626	1.166	0.858	46.209	-123.13	25.846
0.368	35.26	58	15	16	1500	0	0.577	-1.179	10.956	1.166	0.858	46.086	-123.724	23.692
4.034	19.58	34	48	36	2121	78.166	0.376	-1.744	16.021	1.466	0.682	46.281	-122.899	27.591
1.29	38.17	857	25	20	2500	90	1	-1.463	13.279	1.129	0.886	46.349	-122.27	26.7
1.237	87.53	322	15	16	1500	0	0.577	-1.158	10.505	1.166	0.858	48.839	-95.745	29.898
2.531	37.41	63	19	18	1500	12.821	0.775	-1.282	11.736	1.165	0.858	46.019	-123.891	21.329
1.624	33.65	399	198	94	4500	101.4	0.378	-1.805	17.627	1.885	0.531	46.355	-122.618	25.296
1.596	79.02	250	12	14	1500	0	0.73	-1.113	10.175	1.14	0.877	48.777	-96.927	32.144
2.553	26.54	209	29	26	1500	106.65	0.465	-1.63	14.619	1.362	0.734	46.161	-122.711	25.447
4.211	7.55	298	48	38	1500	138.738	0.423	-1.585	14.922	1.548	0.646	46.813	-119.198	42.719
0.221	40.74	104	27	22	2121	8.906	0.848	-1.33	12.314	1.195	0.837	45.898	-123.879	21.579
1.339	8.12	326	15	16	1500	135	0.872	-1.152	10.627	1.166	0.858	46.603	-120.508	46.146
1.644	79.89	244	20	20	1500	16.119	0.549	-1.292	11.693	1.262	0.792	48.703	-97.042	31.321
0.969	12.71	1172	137	62	4121	164.862	0.711	-1.77	17.171	1.495	0.669	46.36	-121.173	33.321
0.983	15.47	1304	12	14	1500	90	0.73	-1.057	9.762	1.14	0.877	46.343	-121.262	31.002
2.784	39.32	896	22	20	1707	49.417	0.767	-1.345	12.309	1.203	0.831	46.104	-122.47	25.656
7.776	19.19	5	15	16	1500	0	0.577	-1.251	11.194	1.166	0.858	46.111	-122.896	27.529
3.852	7.01	269	12	14	1500	0	0.73	-1.161	10.363	1.14	0.877	46.47	-120.443	40.973
3.143	92.88	360	148	68	3500	71.524	0.337	-1.789	17.411	1.577	0.634	48.579	-93.398	25.817
2.7	11.63	840	102	66	2707	52.981	0.885	-1.873	17.703	1.844	0.542	46.286	-120.943	39.9
3.466	66.38	496	2199	396	15500	65.866	0.663	-1.882	20.591	2.383	0.42	48.415	-101.327	38.104
5.413	17.2	63	12	14	1500	90	0.73	-1.174	10.613	1.14	0.877	45.854	-122.859	28.582
1.071	12.29	984	16	16	1500	90	1	-1.233	11.407	1.129	0.886	46.183	-120.997	34.289
1.891	25.02	159	94	46	2500	92.219	0.335	-1.613	15.542	1.339	0.747	45.9	-122.442	27.159
1.013	4.46	231	28	24	1500	96.708	0.438	-1.45	13.25	1.28	0.781	46.346	-120.179	40.107
2.008	39.36	222	27	22	1707	163.725	0.735	-1.483	13.625	1.195	0.837	45.667	-123.889	21.132
2.014	65.3	609	12	14	1500	0	0.73	-1.544	13.15	1.14	0.877	48.138	-104.95	47.486
4.903	16.41	19	20	20	1707	132.115	0.645	-1.304	11.937	1.262	0.792	45.77	-122.881	29.237
0.973	35.9	726	26	22	1707	79.775	0.771	-1.482	13.441	1.217	0.821	45.882	-122.169	24.307
2.511	6.58	198	16	16	1500	90	1	-1.257	11.434	1.129	0.886	46.459	-119.019	43.879
0.034	16.5	388	14	16	1500	135	0.742	-1.157	10.613	1.207	0.829	45.629	-123.369	26.396
0.55	20.18	811	187	72	4500	141.865	0.632	-1.684	16.764	1.486	0.673	45.931	-121.875	26.665
4.839	66.18	577	12	14	1500	90	0.73	-1.285	11.282	1.14	0.877	48.166	-103.637	41.361
4.269	16.01	765	25	20	2500	90	1	-1.443	13.275	1.129	0.886	46.732	-117.166	37.871
2.345	67.64	477	28	24	1707	3.515	0.711	-1.457	13.392	1.28	0.781	48.232	-101.318	39.675
0.895	38.2	1031	62	44	2121	62.513	0.552	-1.558	14.89	1.577	0.634	47.488	-111.301	45.7
5.916	35.54	15	12	14	1500	0	0.73	-1.072	9.699	1.14	0.877	45.48	-123.833	21.599
0.853	6.93	164	31	24	2121	170.97	0.924	-1.493	13.647	1.216	0.822	46.335	-119.097	40.877
3.924	29	1260	371	128	6363	137.402	0.433	-1.849	18.705	1.875	0.533	47.164	-113.444	32.976
4.681	25.57	964	24	22	1500	63.264	0.664	-1.532	13.76	1.267	0.789	47.045	-114.318	36.719
5.64	11.13	55	12	14	1500	0	0.73	-1.174	10.613	1.14	0.877	45.52	-123.088	34.84
1.753	84.96	444	28	24	1707	161.475	0.584	-1.502	13.731	1.28	0.781	48.166	-98.986	32.522
0.601	34.85	1279	16	16	1500	90	1	-1.323	11.919	1.129	0.886	46.827	-115.129	29.869
2.07	15.43	24	29	24	1707	109.198	0.624	-1.519	13.949	1.258	0.795	45.687	-121.877	26.25
1.314	7.22	486	12	14	1500	90	0.73	-1.057	9.762	1.14	0.877	45.835	-121.152	39.896
5.013	87.02	444	16	16	1500	90	1	-1.212	11.249	1.129	0.886	48.119	-98.87	29.422
0.117	40.76	529	15	16	1500	0	0.577	-1.168	10.57	1.166	0.858	45.303	-123.623	22.908
3.569	6.02	112	39	36	1707	22.504	0.441	-1.645	15.09	1.627	0.615	46.242	-119.197	43.831
2.569	85.87	341	154	76	3707	126.273	0.753	-1.794	17.561	1.728	0.579	48.111	-96.186	29.276
3.182	6.22	155	30	24	2500	135	0.744	-1.571	14.06	1.236	0.809	45.689	-121.52	33.018
1.787	5.33	155	88	48	3500	64.18	0.445	-1.734	16.525	1.444	0.693	45.68	-121.375	36.468
5.788	26.17	961	21	22	1500	75.483	0.404	-1.369	12.542	1.355	0.738	46.881	-114.048	39.442
3.933	13.43	77	36	28	2121	90.986	0.512	-1.508	13.914	1.317	0.759	45.318	-122.945	33.947
1.28	16.22	357	63	38	2500	29.088	0.763	-1.629	15.401	1.351	0.74	46.394	-117.019	46.7
3.268	25.51	590	75	46	3121	153.833	0.471	-1.696	16.046	1.499	0.667	46.488	-116.242	36.067
0.329	32.6	1502	53	34	2500	79.967	0.616	-1.519	14.511	1.318	0.759	46.749	-114.534	31.711
2.088	80.58	272	19	18	1500	77.18	0.775	-1.337	12.144	1.165	0.858	47.951	-97.395	32.047
5.995	9.62	46	20	18	1500	90	0.791	-1.36	12.356	1.136	0.881	45.212	-123.192	35.045
3.256	62.41	601	34	24	2500	174.608	0.705	-1.371	12.756	1.161	0.861	47.708	-104.181	42.324
8.084	5.17	93	20	20	1707	135	0.782	-1.304	11.937	1.262	0.792	45.842	-119.676	37.701
4.609	81.64	254	95	48	3500	13.656	0.858	-1.741	16.577	1.39	0.72	47.923	-97.045	30.811
8.862	16.05	56	124	74	2500	78.77	0.543	-1.705	16.582	1.875	0.533	45.516	-122.621	31.038
2.169	36.07	252	252	100	5121	0.141	0.626	-1.897	18.772	1.777	0.563	44.985	-123.91	20.281
3.796	20.22	140	49	36	2500	163.822	0.412	-1.541	14.49	1.451	0.689	45.305	-122.342	31.659
1.303	46.7	820	12	14	1500	0	0.73	-1.174	10.613	1.14	0.877	45.001	-123.761	24.857
3.587	11.79	281	28	24	1707	38.153	0.717	-1.394	12.828	1.28	0.781	46.048	-118.346	42.773
2.291	27.59	859	12	14	1500	90	0.73	-1.084	9.943	1.14	0.877	44.979	-123.678	25.154
0.928	29.3	90	18	18	1500	23.109	0.72	-1.494	13.123	1.197	0.835	44.872	-124.018	19.532
8.765	4.4	156	28	24	1707	70.024	0.562	-1.516	13.747	1.28	0.781	45.832	-119.341	41.18
2.296	13.16	56	84	54	2500	55.018	0.408	-1.742	16.494	1.662	0.602	45.147	-122.868	36.664
1.404	10.76	74	12	14	1500	90	0.73	-1.084	9.943	1.14	0.877	44.991	-123.347	33.846
3.408	79.92	263	19	18	1500	77.18	0.775	-1.282	11.736	1.165	0.858	47.774	-96.609	29.792
3.148	88.71	263	15	16	1500	90	0.577	-1.4	12.295	1.166	0.858	47.763	-97.08	28.792
2.433	28.93	411	12	14	1500	0	0.73	-1.285	11.282	1.14	0.877	44.861	-123.828	23.102
0.598	6.45	712	15	16	1500	90	0.577	-1.252	11.356	1.166	0.858	45.361	-121.245	45.867
0.985	47.49	1199	261	82	6500	71.734	0.662	-1.155	12.214	1.432	0.698	47.066	-109.43	41.47
0.518	84.89	488	23	20	1707	142.108	0.854	-1.425	12.934	1.177	0.85	47.669	-99.485	34.897
3.025	21.73	1078	16	16	1500	90	1	-1.433	12.588	1.129	0.886	46.539	-114.044	37.835
1.842	76.52	30	15	16	1500	0	0.577	-1.289	11.626	1.166	0.858	44.928	-68.641	26.878
7.553	10.84	98	16	16	1500	90	1	-1.323	11.919	1.129	0.886	44.916	-123.313	34.237
2.528	17.72	152	12	14	1500	0	0.73	-1.544	13.15	1.14	0.877	44.998	-122.763	34.192
6.701	40.42	1456	32	26	1707	31.309	0.72	-1.57	14.396	1.297	0.771	46.685	-112.197	42.664
7.823	28.21	1266	191	88	4121	105.169	0.572	-1.69	16.828	1.797	0.557	46.438	-114.003	39.087
3.829	11.8	55	15	16	1500	90	0.577	-1.114	10.509	1.166	0.858	44.849	-123.207	35.131
0.587	30.61	769	12	14	1500	0	0.73	-1.148	10.272	1.14	0.877	46.174	-115.722	32.293
1.69	8.13	327	20	20	1500	163.881	0.549	-1.248	11.709	1.262	0.792	45.667	-118.802	48.07
5.393	11.82	56	15	16	1500	45	0.872	-1.189	10.901	1.166	0.858	44.928	-123.009	35.407
3.135	102.95	434	12	14	1500	0	0.73	-1.113	10.175	1.14	0.877	47.52	-92.555	27.505
0.712	94.87	412	18	18	1500	17.296	0.715	-1.247	11.282	1.197	0.835	47.536	-95.691	28.538
2.276	19.86	927	15	16	1500	45	0.872	-1.289	11.626	1.166	0.858	45.768	-117.893	32.684
4.021	83.7	27	23	22	1500	30.533	0.59	-1.425	12.934	1.294	0.773	44.81	-68.771	27.239
4.644	22.04	11	12	14	1500	90	0.73	-1.148	10.272	1.14	0.877	44.616	-123.922	22.216
0.862	68.15	618	15	16	1500	90	0.577	-1.227	11.167	1.166	0.858	47.377	-101.829	42.878
0.061	82.34	262	21	20	1500	90	0.408	-1.277	11.755	1.231	0.812	47.511	-96.865	30.254
1.5	84.24	46	12	14	1500	90	0.73	-1.174	10.613	1.14	0.877	44.731	-68.842	26.945
1.664	12.22	69	56	38	2500	147.815	0.45	-1.693	15.802	1.433	0.698	44.701	-123.213	33.681
2.782	18.33	148	26	22	1500	96.693	0.543	-1.43	13.204	1.217	0.821	44.808	-122.794	35.578
4.273	34.09	1163	97	52	3121	113.709	0.8	-1.792	17.06	1.49	0.671	46.61	-111.935	44.127
2.966	97.69	411	47	34	2121	62.745	0.583	-1.552	14.607	1.399	0.715	47.479	-94.888	26.874
1.907	12.43	210	14	16	1500	135	0.742	-1.64	13.966	1.207	0.829	44.62	-123.442	27.808
2.169	36.66	1004	24	22	1707	61.321	0.617	-1.421	13.083	1.267	0.789	45.931	-116.15	42.991
1.314	15.51	285	14	16	1500	135	0.742	-1.189	10.921	1.207	0.829	44.623	-123.526	25.556
3.557	112.28	450	12	14	1500	0	0.73	-1.063	9.943	1.14	0.877	47.393	-92.939	27.393
0.901	25.49	1094	14	16	1500	45	0.742	-1.143	10.643	1.207	0.829	46.245	-114.15	37.934
2.941	94.43	40	61	34	3500	65.56	0.712	-1.678	15.732	1.228	0.814	44.543	-68.413	26.829
2.462	22.75	32	18	18	1500	17.296	0.715	-1.365	12.321	1.197	0.835	44.409	-124.058	19.118
3.277	12.96	67	12	14	1500	90	0.73	-1.113	10.175	1.14	0.877	44.634	-123.091	37.003
2.241	85.6	444	15	16	1500	90	0.577	-1.265	11.293	1.166	0.858	47.327	-98.336	32.709
2.973	19.4	401	12	14	1500	90	0.73	-1.124	10.245	1.14	0.877	44.454	-123.781	23.742
5.185	10.51	89	16	16	1500	90	1	-1.323	11.919	1.129	0.886	44.578	-123.295	32.255
0.241	86.08	429	15	16	1500	135	0.872	-1.179	10.956	1.166	0.858	47.317	-98.066	31.179
1.633	85.09	381	12	14	1500	0	0.73	-1.009	9.579	1.14	0.877	47.326	-97.738	33.337
0.93	88.63	273	20	18	1500	0	0.791	-1.336	12.329	1.136	0.881	47.325	-97.02	30.505
2.687	88.01	267	12	14	1500	90	0.73	-1.085	9.971	1.14	0.877	47.325	-96.915	30.613
4.405	67.35	202	12	14	1500	90	0.73	-1.174	10.613	1.14	0.877	47.129	-88.577	26.05
1.655	11.78	368	18	18	1500	0	0.478	-1.35	12.053	1.197	0.835	44.495	-123.482	25.28
5.628	14.45	106	12	14	1500	0	0.73	-1.148	10.272	1.14	0.877	44.544	-122.912	35.072
1.578	27.83	1451	12	14	1500	90	0.73	-1.148	10.272	1.14	0.877	45.454	-117.891	38.232
4.401	106.17	397	12	14	1500	0	0.73	-1.124	10.245	1.14	0.877	47.224	-93.541	25.699
3.525	14.36	1328	12	14	1500	90	0.73	-1.285	11.282	1.14	0.877	45.235	-119.096	41.775
0.522	26.94	1195	52	34	2500	61.56	0.589	-1.536	14.488	1.33	0.752	44.614	-122.178	26.738
5.182	16.9	840	12	14	1500	0	0.73	-1.057	9.762	1.14	0.877	45.339	-118.067	40.698
1.374	83.52	57	69	46	2500	164.507	0.476	-1.671	15.83	1.563	0.64	44.421	-69.016	25.766
3.429	12.89	98	31	24	1707	10.195	0.624	-1.549	14.152	1.216	0.822	44.325	-123.379	30.346
4.123	82.22	34	25	20	2500	90	1	-1.463	13.279	1.129	0.886	44.552	-69.641	26.697
4.157	95.96	251	12	14	1500	90	0.73	-1.124	10.245	1.14	0.877	47.039	-91.678	22.388
1.219	15.3	1490	12	14	1500	0	0.73	-1.174	10.613	1.14	0.877	45.156	-119.148	38.201
3.643	117.76	318	15	16	1500	0	0.577	-1.289	11.626	1.166	0.858	44.959	-72.137	21.932
4.262	36.91	1631	12	14	1500	90	0.73	-1.072	9.699	1.14	0.877	45.915	-113.76	28.758
0.536	64.1	743	39	28	2121	20.656	0.641	-1.609	14.865	1.265	0.79	46.882	-102.802	43.709
3.052	113.35	283	28	24	1707	142.614	0.635	-1.516	13.747	1.28	0.781	44.932	-72.193	22.088
1.355	84.53	54	19	18	1500	102.821	0.775	-1.36	12.172	1.165	0.858	44.459	-69.703	25.225
1.303	19.17	1485	40	28	1500	0	0.389	-1.179	11.831	1.249	0.801	45.118	-118.537	36.047
0.634	23.01	1730	62	36	2707	100.067	0.557	-1.699	15.782	1.29	0.775	45.178	-118.159	33.461
2.508	31.24	1606	48	34	2121	65.09	0.591	-1.624	15.148	1.385	0.722	45.761	-114.302	31.262
0.844	99.55	419	15	16	1500	45	0.872	-1.251	11.194	1.166	0.858	46.969	-94.215	25.216
2.393	12.78	721	15	16	1500	90	0.577	-1.683	14.331	1.166	0.858	44.641	-121.129	49.177
1.396	38.64	1125	23	20	1500	83.839	0.653	-1.449	12.961	1.177	0.85	46.356	-109.113	48.764
7.214	30.46	1666	155	70	4535	55.779	0.884	-1.731	17.03	1.586	0.63	45.986	-112.516	36.306
3.091	71.36	214	15	16	1500	0	0.577	-1.289	11.626	1.166	0.858	46.472	-84.349	25.394
2.199	96.27	100	33	24	2500	122.842	0.86	-1.592	14.426	1.179	0.848	44.467	-70.183	24.066
3.12	78.93	400	30	24	2121	91.185	0.676	-1.399	13.133	1.236	0.809	46.921	-97.988	36.53
3.005	87.98	452	12	14	1500	0	0.73	-1.174	10.613	1.14	0.877	46.916	-98.703	37.63
5.556	99.21	442	15	16	1500	90	0.577	-1.289	11.626	1.166	0.858	46.923	-95.066	29.144
0.942	90.43	32	18	18	1500	0	0.478	-1.273	11.784	1.197	0.835	44.205	-69.078	24.468
0.588	37.26	1120	25	20	2500	90	1	-1.401	12.808	1.129	0.886	46.284	-109.053	47.562
0.666	89.92	385	251	114	4500	93.84	0.641	-1.786	17.87	2.03	0.493	46.917	-96.125	29.659
1.085	95.09	412	12	14	1500	90	0.73	-1.174	10.613	1.14	0.877	46.884	-94.335	25.725
1.821	77.38	552	81	48	3121	106.419	0.345	-1.656	15.862	1.505	0.665	46.828	-100.787	42.469
3.751	11.91	141	12	14	1500	0	0.73	-1.063	9.639	1.14	0.877	44.033	-123.355	28.629
2.575	29.09	1335	12	14	1500	90	0.73	-1.174	10.613	1.14	0.877	45.873	-112.096	43.645
1.417	124.57	536	288	108	5949	144.138	0.513	-1.785	17.998	1.796	0.557	44.682	-71.971	23.803
4.459	83.87	275	18	18	1500	0	0.478	-1.136	10.669	1.197	0.835	46.867	-96.836	35.381
7.117	65.55	238	43	28	2500	177.775	0.702	-1.658	15.346	1.205	0.83	46.549	-87.429	21.158
2.954	98.78	17	19	18	1500	102.821	0.775	-1.412	12.699	1.165	0.858	44.11	-69.116	25.626
3.044	96.26	409	18	18	1500	90	0.478	-1.384	12.453	1.197	0.835	46.813	-95.862	27.691
3.046	85.53	11	202	106	3535	78.847	0.48	-1.862	18.347	2.104	0.475	44.291	-69.78	25.884
1.801	12.17	144	37	28	2500	19.47	0.633	-1.466	13.62	1.299	0.77	44	-123.239	30.999
1.103	97.94	453	32	24	2121	14.129	0.664	-1.407	13.078	1.197	0.835	46.775	-95.205	29.607
0.728	99.34	281	19	18	1500	77.18	0.775	-0.968	9.632	1.165	0.858	46.682	-90.899	24.252
5.319	105.72	362	28	22	1500	90	0.559	-1.462	13.493	1.173	0.852	46.722	-92.461	26.761
2.503	71.68	394	15	16	1500	45	0.872	-1.18	10.814	1.166	0.858	46.512	-87.561	20.782
