2.04	-0.75917262	38.34000015	1492	27000000	24000	1500	126.65	3744.81	2295.01	0.612850852	-1.528484132	32.40104762	-2099210	2939840
2.2	0.69011579	13.34000015	639	834000000	256000	7777	174.255	27362.1	9702.13	0.354582799	-1.958978746	30.6712	-1591890	2923150
1.06	-0.711545698	16.38999939	687	27000000	22000	1707	16.275	3418.87	2513.8	0.735272181	-1.433824331	35.1027957	-1397880	2937280
1.42	-0.485695652	19.11000061	729	80000000	42000	3500	1.36035	5621.79	4529.66	0.805732694	-1.65126032	31.50869565	-1364410	2932630
1.64	0.75005291	23.81999969	187	49000000	32000	2500	98.932	5467.12	2852.91	0.521830507	-1.586711043	25.56179894	-2001180	2930180
3.52	-1.315963344	37.84000015	902	66000000	38000	3121	150.364	5292.72	3969.31	0.749956544	-1.658076138	36.38664516	-1428080	2930840
1.06	0.561666666	20.07999992	133	117000000	74000	2500	90.5409	10595.2	3515	0.331754002	-1.596386871	25.97	-2042920	2922970
0.28	0.16211017	28.11000061	1032	12000000	14000	1500	90	2287	1670.19	0.730297333	-1.284677369	34.73538983	-1552550	2931010
1.24	-0.240582758	22.54999924	168	65000000	46000	2121	80.6715	6899.26	2998.89	0.434668356	-1.479462739	26.5461	-2012390	2925140
1	0.440495868	13.63000011	90	22000000	20000	1500	0	3255.92	2150.79	0.66057827	-1.422607017	25.57950413	-1766050	2928870
0.94	-0.087117648	30.87000084	861	12000000	14000	1500	0	2287	1670.19	0.730297333	-1.173988417	44.69211765	-2073050	2928510
1.4	-0.142676676	14.14000034	747	37000000	30000	1707	78.7423	4319.9	2726.33	0.631109516	-1.506230857	42.9497037	-1625330	2924180
0.34	-0.159392498	31.38999939	406	12000000	14000	1500	90	2287	1670.19	0.730297333	-1.1242709	25.43746479	-2065550	2925010
1.24	-0.208424642	8.180000305	377	35000000	32000	1500	45.8511	5314.58	2096.28	0.394439448	-1.414986659	47.7319802	-1774000	2920880
5.3	0.104787538	16.37999916	597	39000000	28000	2500	86.7484	4731.79	2623.55	0.554451909	-1.424992173	37.46323741	-1873800	2919680
3.74	-0.189026816	15.77000046	60	12000000	14000	1500	0	2287	1670.19	0.730297333	-1.113282753	29.15179104	-1963050	2918510
3.26	-0.144825582	36.88000107	965	72000000	44000	3121	99.8292	7279.54	3148.32	0.432488866	-1.569240048	30.57732558	-1853240	2906170
0.52	-0.302866666	52.66999817	626	74000000	40000	3121	4.37733	5111.4	4608.31	0.901574911	-1.746616695	25.65166667	-2112250	2904900
2	-0.052	39.13999939	202	12000000	14000	1500	90	2287	1670.19	0.730297333	-1.062783654	22.38866667	-1389550	2908010
0.4	0.195515438	39.86000061	186	12000000	14000	1500	90	2287	1670.19	0.730297333	-1.173988417	23.8655102	-1342550	2908010
0.5	0.341742858	37.75999832	475	110000000	54000	4500	94.0418	7315.85	4786.06	0.654204228	-1.740598415	26.65325714	-1758090	2900190
1.52	0.257719298	16.39999962	37	15000000	16000	1500	0	2875.75	1660.31	0.577348518	-1.400040846	29.82894737	-1379550	2898510
1.44	-0.191946666	7.369999886	340	21000000	20000	1500	15.818	3358.37	1990.4	0.592668467	-1.276548347	43.57274667	-2027970	2896930
-0.04	0.35076515	22.75	152	46000000	30000	2500	97.7051	4627.1	3164.46	0.683897041	-1.405563104	26.81337278	-2034740	2886810
3.08	-2.611011236	44.29000092	1343	172000000	116000	2707	94.95	8818.83	6208.23	0.703974337	-1.740838828	36.27101124	-2025460	2878020
1.32	-0.064797716	98.95999908	168	42000000	32000	2121	80.9276	5103.44	2619.61	0.513302792	-1.406691165	24.73570681	-2050160	2880170
1.34	0.042187788	43.68999863	737	42000000	34000	1707	156.498	5679.42	2353.94	0.414468379	-1.689143005	24.28717391	-2001880	2880890
0.62	-0.15411465	24.37000084	73	15000000	16000	1500	90	2875.75	1660.31	0.577348518	-1.289351894	25.84611465	-2081550	2878510
2.08	0.257343308	19.57999992	34	48000000	36000	2121	78.1661	6371.77	2397.9	0.376331851	-1.744368961	27.59051383	-2132090	2874090
-0.5	0.83747191	87.52999878	322	15000000	16000	1500	0	2875.75	1660.31	0.577348518	-1.15822117	29.89752809	-2069550	2877510
0.38	0.588637724	37.40999985	63	19000000	18000	1500	12.8205	2793.99	2164.61	0.77473792	-1.282251975	21.32886228	-2001440	2873930
0.98	-0.4807354	33.65000153	399	198000000	94000	4500	101.4	12920.1	4878.08	0.377557449	-1.805482884	25.29593148	-2055270	2861930
1.86	-0.72314754	79.01999664	250	12000000	14000	1500	0	2287	1670.19	0.730297333	-1.113282753	32.14448087	-1850050	2869510
2.34	-0.63615421	26.54000092	209	29000000	26000	1500	106.65	4456	2071.59	0.464899013	-1.630176745	25.44712195	-2124100	2866400
3.16	-1.597855924	7.550000191	298	48000000	38000	1500	138.738	6008.54	2542.86	0.423207634	-1.584708474	42.71872549	-2135420	2862880
1.52	-0.413839664	79.88999939	244	20000000	20000	1500	16.1189	3406.69	1868.74	0.548550059	-1.292182501	31.32050633	-1759950	2862860
-0.54	1.003950786	15.47000027	1304	12000000	14000	1500	90	2287	1670.19	0.730297333	-1.056777717	31.00150376	-77545	2856010
1.96	-0.377806452	39.31999969	896	22000000	20000	1707	49.4167	3021.71	2317.5	0.76694984	-1.345488081	25.656	-1926640	2852550
3.1	-0.365787594	19.19000053	5	15000000	16000	1500	0	2875.75	1660.31	0.577348518	-1.25122753	27.5288785	-1919550	2852510
2.24	-0.702139638	7.010000229	269	12000000	14000	1500	0	2287	1670.19	0.730297333	-1.16104481	40.97297297	-1930050	2847510
2.72	-0.557122302	92.87999725	360	148000000	68000	3500	71.5239	11815.2	3987.22	0.337465299	-1.788889204	25.8171223	-2143260	2836610
-0.06	1.904772728	11.63000011	840	102000000	66000	2707	52.9814	6056.49	5360.79	0.885131487	-1.873191441	39.90022727	-1851630	2840510
2.08	0.183065574	66.37999725	496	2199000000	396000	15500	65.866	32491.2	21543.2	0.663047225	-1.882101743	38.10393443	-2051690	2796890
4.58	-0.902300462	17.20000076	63	12000000	14000	1500	90	2287	1670.19	0.730297333	-1.173988417	28.58194332	-1904550	2840010
0.68	-0.264367088	12.28999996	984	16000000	16000	1500	90	2256.76	2256.76	1	-1.233336144	34.28936709	-398045	2835010
1.56	-0.205474006	25.02000046	159	94000000	46000	2500	92.219	9457.13	3163.87	0.334548642	-1.613220486	27.15880734	-1834890	2827960
0.5	-0.445864094	4.460000038	231	28000000	24000	1500	96.7075	4509.76	1976.31	0.438229529	-1.449511191	40.10711409	-1845830	2831290
4.98	-1.434144296	16.40999985	19	20000000	20000	1707	132.115	3141.42	2026.54	0.64510317	-1.304376881	29.2366443	-1935600	2828410
0.68	-0.087777778	35.90000153	726	26000000	22000	1707	79.7752	3277.31	2525.26	0.770528269	-1.481515561	24.30666667	-2064700	2825270
1.84	-1.12408046	6.579999924	198	16000000	16000	1500	90	2256.76	2256.76	1	-1.257191527	43.87908046	-671045	2825010
0.08	0.234180722	20.18000031	811	187000000	72000	4500	141.865	9708.32	6131.23	0.631543872	-1.683869249	26.66481928	-1823750	2813880
1.02	2.71676279	66.18000031	577	12000000	14000	1500	90	2287	1670.19	0.730297333	-1.284677369	41.36083721	-1984550	2821010
3.64	-0.650921784	16.01000023	765	25000000	20000	2500	90	2820.95	2820.95	1	-1.442755808	37.87149321	-572545	2819510
1.54	0.125790312	67.63999939	477	28000000	24000	1707	3.51511	3540.82	2517.12	0.710886179	-1.456644447	39.67477573	-1610470	2818110
4.6	-0.561553246	35.54000092	15	12000000	14000	1500	0	2287	1670.19	0.730297333	-1.071842406	21.59898182	-1771050	2817510
3.38	-0.44308285	29	1260	371000000	128000	6363	137.402	16512.7	7151.65	0.433099978	-1.848890031	32.97641618	-1775170	2801420
3.5	0.173653846	25.56999969	964	24000000	22000	1500	63.2644	3391.87	2252.28	0.664023091	-1.532340107	36.71884615	-1765170	2809630
4.34	-0.255499342	11.13000011	55	12000000	14000	1500	0	2287	1670.19	0.730297333	-1.173988417	34.84034783	-1322050	2807510
-0.56	0.868461538	84.95999908	444	28000000	24000	1707	161.475	3905.9	2281.85	0.584205945	-1.501801904	32.52153846	-2087970	2803110
0.52	-0.211471014	34.84999847	1279	16000000	16000	1500	90	2256.76	2256.76	1	-1.322717806	29.86880435	-224045	2800010
0.8	-0.332726776	15.43000031	24	29000000	24000	1707	109.198	3845.75	2400.31	0.624146135	-1.519487793	26.24972678	-1933230	2795920
2.16	1.51453999	87.01999664	444	16000000	16000	1500	90	2256.76	2256.76	1	-1.212028854	29.42165049	-1992050	2795010
